stars,comment,topic,title
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
4,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,,Γυναικείες Μπλούζες,Under Armour Knockout Γυναικείο Αθλητικό T-shirt Celeste Κωδικός: 52880977
5,"Υπέροχο σατέν ύφασμα από βισκόζη, καλοραμμένο και πολύ προσεγμένο. Είναι το ιδανικό lingerie τοπ που φοριέται και κάθε μέρα αλλά και σε ένα βραδινό ντύσιμο.",Γυναικείες Μπλούζες,Superdry Γυναικείο Σατέν Lingerie Top Ροζ Κωδικός: 40815114
5,,Γυναικείες Μπλούζες,Only Γυναικείο Oversized T-shirt Λευκό Κωδικός: 42117989
5,,Γυναικείες Μπλούζες,BodyTalk Γυναικείο Αθλητικό Oversized T-shirt Λευκο Κωδικός: 51566782
4,,Γυναικείες Μπλούζες,Only Γυναικείο Crop Top Αμάνικο Καλοκαιρινό Μαύρο Κωδικός: 41281049
5,It was a very comfortable top to wear,Γυναικείες Μπλούζες,Funky Buddha Γυναικεία Αθλητική Μπλούζα Αμάνικη Off White Κωδικός: 40966454
5,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt Λευκό Κωδικός: 48914569
5,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικεία Polo Μπλούζα Κοντομάνικη Μπλε Κωδικός: 28682278
5,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικεία Polo Μπλούζα Κοντομάνικη Μπλε Κωδικός: 28682278
5,"Ωραίο μπλουζάκι. Βέβαια, το χρώμα που παρέλαβα ήταν κλασικό πράσινο. Οκ. Δεν είναι άσχημο, θα το κρατήσω, αλλά δεν είναι το χρώμα της φωτό.",Γυναικείες Μπλούζες,Only Γυναικείο T-shirt Γκρι Κωδικός: 23273944
5,,Γυναικείες Μπλούζες,Only Γυναικείο T-shirt Γκρι Κωδικός: 23273944
5,,Γυναικείες Μπλούζες,Only Γυναικείο T-shirt Γκρι Κωδικός: 23273944
5,,Γυναικείες Μπλούζες,Only Γυναικείο T-shirt Γκρι Κωδικός: 23273944
5,,Γυναικείες Μπλούζες,Only Γυναικείο T-shirt Γκρι Κωδικός: 23273944
5,,Γυναικείες Μπλούζες,Only Γυναικείο T-shirt Γκρι Κωδικός: 23273944
3,Σε εμένα δεν είχε καλή εφαρμογή. Την επέστρεψα.,Γυναικείες Μπλούζες,Funky Buddha Αμάνικη Γυναικεία Μπλούζα Καλοκαιρινή Μαύρη Κωδικός: 35932101
1,Οι τιράντες είναι ανόμοιες στραβοκομμένες και στραβοραμμένες.με το πρώτο πλύσιμο η μία πλαϊνή ραφή έφυγε εντελώς λοξά.την πάτησα γιατί πήρα όλα τα χρώματα.!,Γυναικείες Μπλούζες,Funky Buddha Γυναικεία Αθλητική Μπλούζα Αμάνικη Ροζ Κωδικός: 35376942
5,,Γυναικείες Μπλούζες,Funky Buddha Γυναικεία Αθλητική Μπλούζα Αμάνικη Ροζ Κωδικός: 35376942
3,το μόνο αρνητικό είναι ότι διαφανιζει. θέλει και φανελάκι από κάτω. σε άλλα χρώματα που την έχω είναι καλή  . Μόνο το λευκό είναι έτσι,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,Η μπλούζα είναι βαμβακερή κ ότι πρέπει για αθλητική δραστηριότητα ή δουλειά.Εχω αγοράσει 6 σε διαφορετικά χρώματα και τις φοράω στην δουλειά . Τις έχω πλύνε - βάλε χωρίς να χρειάζονται σιδερο .,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
1,"Πολύ κακές ακόμα και για μέσα στο σπίτι.

Ραφές: Δυστυχώς είναι τόσο ατσούμπαλα κακοραμμένες που δεν στρώνουν πάνω στο σώμα και είναι ενοχλητικές.

Ύφασμα: Μαζεύει σκόνη/χνούδια στα πρώτα 10"" που φεύγουν μόνο με ρολάκι

Κόστος: Συνυπολογίζοντας τα παραπάνω αρμητικά, δεν θα τις φορούσα ακόμα κι αν ήταν δωρεάν.

Τέλος, με επιφύλαξη διότι αυτό μπορεί να οφείλεται στο κατάστημα: Στο κέντρο της πλάτης υπάρχει μια μικρή κάθετη γραμμή σαν ξεθώριασμα. Και στις τρεις που αγόρασα.",Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο T-shirt Λιλά Κωδικός: 30133962
5,,Γυναικείες Μπλούζες,Only Αμάνικη Γυναικεία Μπλούζα Καλοκαιρινή Μαύρη Κωδικός: 28200758
3,Σαν ποιοτητα ειναι καλη αλλα εχει παρα πολυ στενη εφαρμογη. Το μεγεθος large ειναι σαν small,Γυναικείες Μπλούζες,Tommy Hilfiger Γυναικείο T-shirt ΜΑΥΡΟ Κωδικός: 48353629
4,,Γυναικείες Μπλούζες,Superdry Γυναικείο T-shirt Μαύρο Κωδικός: 33068913
5,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt Μαύρο Κωδικός: 51876542
5,Very nice T-shirt and really good fit. Quite tailored to the body. Good price for the quality as well. Would recommend it.  Company were very good too.,Γυναικείες Μπλούζες,Pepe Jeans Γυναικείο T-shirt Μπλε Κωδικός: 51159834
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικείο T-shirt Μπλε Κωδικός: 51159834
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικείο T-shirt Μπλε Κωδικός: 51159834
5,θα γίνει το αγαπημένο μου tshirt. Ελπίζω να μην στραβώσουν οι ραφές με τα πλυσίματα και να μην ξεθωριάσει το μαύρο.,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,πολύ ωραιΑ,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,πολύ ωραία είναι,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,Είναι πολύ καλή την προτινω!,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,Είναι πολύ άνετη και έχει πολύ καλή ποιότητα!! Πάρτε την,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
4,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
3,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
3,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
4,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
2,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
4,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Μαύρο. Κωδικός: 48900291
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο Top Λευκό Κωδικός: 29059063
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο Top Λευκό Κωδικός: 29059063
5,,Γυναικείες Μπλούζες,BodyTalk Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Ortansia Κωδικός: 41002818
5,,Γυναικείες Μπλούζες,Guess Vn Mini Γυναικείο T-shirt Mint Κωδικός: 51828816
5,,Γυναικείες Μπλούζες,Guess Vn Mini Γυναικείο T-shirt Mint Κωδικός: 51828816
2,"Πολύ όμορφη μπλούζα όμως εξαιρετικά άβολη, σχεδόν δεν μπορούσα να χρησιμοποιήσω τα χέρια μου! 
Την επέστρεψα.",Γυναικείες Μπλούζες,Desigual Off-Shoulder Γυναικείο Top Πολύχρωμο Κωδικός: 33643513
5,,Γυναικείες Μπλούζες,Bodymove Γυναικεία Καλοκαιρινή Μπλούζα με Τιράντες Navy Μπλε Κωδικός: 27917505
5,,Γυναικείες Μπλούζες,Bodymove Γυναικεία Καλοκαιρινή Μπλούζα με Τιράντες Navy Μπλε Κωδικός: 27917505
5,,Γυναικείες Μπλούζες,Funky Buddha Αμάνικη Γυναικεία Μπλούζα Καλοκαιρινή Μαύρη Κωδικός: 40738690
5,,Γυναικείες Μπλούζες,Funky Buddha Αμάνικη Γυναικεία Μπλούζα Καλοκαιρινή Μαύρη Κωδικός: 40738690
